CASP,Stage,Target,Model,GDT_TS,MQAScore
casp11,stage_2,T0837,T0837TS268_3,34.3,0.641900057
casp11,stage_2,T0837,T0837TS345_2,27.07,0.55606844
casp11,stage_2,T0837,T0837TS041_1,23.55,0.314620248
casp11,stage_2,T0837,T0837TS228_4,24.17,0.36037216
casp11,stage_2,T0837,T0837TS228_2,23.55,0.321927916
casp11,stage_2,T0837,T0837TS117_3,23.35,0.128730058
casp11,stage_2,T0837,T0837TS345_4,26.65,0.627885004
casp11,stage_2,T0837,T0837TS156_2,22.31,0.319196559
casp11,stage_2,T0837,T0837TS228_1,28.31,0.479119054
casp11,stage_2,T0837,T0837TS448_1,21.9,0.404040565
casp11,stage_2,T0837,T0837TS038_5,27.48,0.410024087
casp11,stage_2,T0837,T0837TS335_3,23.14,0.180099157
casp11,stage_2,T0837,T0837TS452_2,23.14,0.132513156
casp11,stage_2,T0837,T0837TS381_4,24.59,0.132868157
casp11,stage_2,T0837,T0837TS277_1,38.84,0.612479927
casp11,stage_2,T0837,T0837TS008_4,33.26,0.563416776
casp11,stage_2,T0837,T0837TS011_5,25.83,0.308622672
casp11,stage_2,T0837,T0837TS499_4,40.29,0.592671674
casp11,stage_2,T0837,T0837TS345_5,36.98,0.593848884
casp11,stage_2,T0837,T0837TS279_1,21.49,0.314195981
casp11,stage_2,T0837,T0837TS038_3,37.19,0.492239696
casp11,stage_2,T0837,T0837TS212_1,21.28,0.176483075
casp11,stage_2,T0837,T0837TS335_1,22.11,0.145128195
casp11,stage_2,T0837,T0837TS160_5,28.72,0.138390333
casp11,stage_2,T0837,T0837TS454_2,26.65,0.184073386
casp11,stage_2,T0837,T0837TS420_3,39.26,0.485355822
casp11,stage_2,T0837,T0837TS479_4,36.36,0.562747893
casp11,stage_2,T0837,T0837TS420_1,40.5,0.495503543
casp11,stage_2,T0837,T0837TS237_1,23.14,0.256362097
casp11,stage_2,T0837,T0837TS349_3,24.59,0.157241759
casp11,stage_2,T0837,T0837TS414_1,21.69,0.147967057
casp11,stage_2,T0837,T0837TS156_5,21.9,0.297070165
casp11,stage_2,T0837,T0837TS038_2,33.68,0.529222966
casp11,stage_2,T0837,T0837TS410_2,24.17,0.339581268
casp11,stage_2,T0837,T0837TS466_2,37.6,0.304445361
casp11,stage_2,T0837,T0837TS381_3,22.31,0.21055532
casp11,stage_2,T0837,T0837TS345_3,24.79,0.460514126
casp11,stage_2,T0837,T0837TS420_2,50.41,0.556813351
casp11,stage_2,T0837,T0837TS466_3,40.29,0.25350059
casp11,stage_2,T0837,T0837TS466_1,45.45,0.312517573
casp11,stage_2,T0837,T0837TS492_1,25.41,0.259982756
casp11,stage_2,T0837,T0837TS171_5,26.03,0.146623402
casp11,stage_2,T0837,T0837TS300_3,24.38,0.138128191
casp11,stage_2,T0837,T0837TS228_3,24.17,0.37312392
casp11,stage_2,T0837,T0837TS145_2,25.62,0.213978374
casp11,stage_2,T0856,T0856TS008_1,74.21,0.530574194
casp11,stage_2,T0856,T0856TS414_2,77.52,0.672090017
casp11,stage_2,T0856,T0856TS452_5,79.25,0.728489048
casp11,stage_2,T0856,T0856TS210_2,66.98,0.596851814
casp11,stage_2,T0856,T0856TS452_3,79.25,0.655108799
casp11,stage_2,T0856,T0856TS008_4,69.97,0.605682106
casp11,stage_2,T0856,T0856TS038_2,72.17,0.710066604
casp11,stage_2,T0856,T0856TS335_3,79.4,0.628102534
casp11,stage_2,T0856,T0856TS436_3,65.72,0.606446994
casp11,stage_2,T0856,T0856TS454_2,76.42,0.673413168
casp11,stage_2,T0856,T0856TS038_3,72.8,0.705943349
casp11,stage_2,T0856,T0856TS022_4,74.06,0.601582739
casp11,stage_2,T0856,T0856TS216_3,72.01,0.845448741
casp11,stage_2,T0856,T0856TS479_5,74.69,0.723398712
casp11,stage_2,T0856,T0856TS038_5,73.43,0.64821106
casp11,stage_2,T0856,T0856TS156_5,69.03,0.574668385
casp11,stage_2,T0856,T0856TS410_5,77.36,0.628732843
casp11,stage_2,T0856,T0856TS193_2,68.4,0.526316289
casp11,stage_2,T0856,T0856TS011_4,71.54,0.562795529
casp11,stage_2,T0856,T0856TS335_2,79.09,0.673546566
casp11,stage_2,T0856,T0856TS381_4,78.14,0.687630165
casp11,stage_2,T0856,T0856TS156_4,68.71,0.666901413
casp11,stage_2,T0856,T0856TS251_2,74.06,0.54618694
casp11,stage_2,T0856,T0856TS184_3,72.8,0.710402506
casp11,stage_2,T0856,T0856TS452_4,78.77,0.705179984
casp11,stage_2,T0856,T0856TS156_2,71.38,0.527771848
casp11,stage_2,T0856,T0856TS184_2,73.11,0.848283758
casp11,stage_2,T0856,T0856TS022_5,73.43,0.600922233
casp11,stage_2,T0856,T0856TS228_4,69.18,0.558852207
casp11,stage_2,T0856,T0856TS156_1,70.13,0.549678483
casp11,stage_2,T0856,T0856TS335_1,78.93,0.672024513
casp11,stage_2,T0856,T0856TS279_1,76.73,0.664855872
casp11,stage_2,T0856,T0856TS410_4,79.09,0.619998306
casp11,stage_2,T0856,T0856TS499_2,69.34,0.588036741
casp11,stage_2,T0856,T0856TS038_4,74.69,0.699661452
casp11,stage_2,T0856,T0856TS216_2,73.58,0.90154536
casp11,stage_2,T0856,T0856TS346_1,75.16,0.69981031
casp11,stage_2,T0856,T0856TS206_1,61.01,0.489970428
casp11,stage_2,T0856,T0856TS492_5,62.89,0.54076754
casp11,stage_2,T0856,T0856TS277_5,70.28,0.613923796
casp11,stage_2,T0856,T0856TS414_5,78.46,0.698184114
casp11,stage_2,T0856,T0856TS216_4,72.17,0.790746908
casp11,stage_2,T0856,T0856TS410_3,79.09,0.661304472
casp11,stage_2,T0856,T0856TS479_4,79.56,0.719770897
casp11,stage_2,T0856,T0856TS263_1,65.57,0.484035346
casp11,stage_2,T0856,T0856TS237_2,65.09,0.481447616
casp11,stage_2,T0856,T0856TS022_3,72.48,0.525417827
casp11,stage_2,T0856,T0856TS268_2,70.6,0.543822648
casp11,stage_2,T0856,T0856TS038_1,72.8,0.705014617
casp11,stage_2,T0856,T0856TS300_1,76.1,0.598914243
casp11,stage_2,T0856,T0856TS420_5,72.01,0.525217301
casp11,stage_2,T0856,T0856TS251_5,79.09,0.690183637
casp11,stage_2,T0856,T0856TS349_5,68.08,0.563605749
casp11,stage_2,T0856,T0856TS381_2,78.62,0.65861197
casp11,stage_2,T0856,T0856TS414_4,79.4,0.713223012
casp11,stage_2,T0856,T0856TS381_3,79.4,0.714254212
casp11,stage_2,T0856,T0856TS251_3,79.25,0.726849492
casp11,stage_2,T0856,T0856TS008_5,73.9,0.609073005
casp11,stage_2,T0856,T0856TS410_2,77.83,0.644102451
casp11,stage_2,T0856,T0856TS011_3,73.11,0.687905376
casp11,stage_2,T0856,T0856TS499_5,70.6,0.602073318
casp11,stage_2,T0856,T0856TS414_3,77.52,0.740154287
casp11,stage_2,T0856,T0856TS117_4,78.14,0.620004185
casp11,stage_2,T0856,T0856TS268_4,71.38,0.550745231
casp11,stage_2,T0856,T0856TS117_1,78.14,0.62456177
casp11,stage_2,T0856,T0856TS381_5,78.46,0.700932326
casp11,stage_2,T0856,T0856TS268_1,70.44,0.550763312
casp11,stage_2,T0856,T0856TS263_2,62.58,0.522294587
casp11,stage_2,T0856,T0856TS041_1,72.17,0.629007497
casp11,stage_2,T0856,T0856TS277_2,70.91,0.605415934
casp11,stage_2,T0856,T0856TS133_1,77.83,0.644426738
casp11,stage_2,T0856,T0856TS492_1,78.3,0.68172885
casp11,stage_2,T0856,T0856TS335_5,78.77,0.709784683
casp11,stage_2,T0856,T0856TS349_2,66.51,0.349060163
casp11,stage_2,T0856,T0856TS171_4,73.9,0.584772064
casp11,stage_2,T0856,T0856TS171_1,67.77,0.539517088
casp11,stage_2,T0856,T0856TS448_5,63.99,0.417791942
casp11,stage_2,T0856,T0856TS041_3,69.5,0.403096489
casp11,stage_2,T0856,T0856TS237_1,71.38,0.515712213
casp11,stage_2,T0856,T0856TS420_4,72.01,0.560647287
casp11,stage_2,T0856,T0856TS300_4,75.94,0.536209798
casp11,stage_2,T0856,T0856TS479_2,80.03,0.711643878
casp11,stage_2,T0856,T0856TS171_3,71.38,0.581109957
casp11,stage_2,T0856,T0856TS133_4,73.43,0.617912633
casp11,stage_2,T0856,T0856TS073_3,73.43,0.586477252
casp11,stage_2,T0856,T0856TS414_1,78.77,0.753474244
casp11,stage_2,T0856,T0856TS193_1,68.87,0.514477853
casp11,stage_2,T0856,T0856TS022_1,72.96,0.538776177
casp11,stage_2,T0856,T0856TS133_2,79.87,0.641172366
casp11,stage_2,T0856,T0856TS479_1,77.2,0.718102216
casp11,stage_2,T0856,T0856TS499_1,79.4,0.731855552
casp11,stage_2,T0856,T0856TS410_1,77.99,0.571355366
casp11,stage_2,T0856,T0856TS300_2,76.26,0.571445455
casp11,stage_2,T0856,T0856TS452_1,79.4,0.665056844
casp11,stage_2,T0856,T0856TS050_1,78.93,0.638296759
casp11,stage_2,T0856,T0856TS454_3,73.58,0.692585301
casp11,stage_2,T0856,T0856TS349_3,67.92,0.487730906
casp11,stage_2,T0856,T0856TS073_1,76.89,0.687169707
casp11,stage_2,T0856,T0856TS160_1,66.67,0.511836635
casp11,stage_2,T0856,T0856TS133_3,74.69,0.661208758
casp11,stage_2,T0856,T0856TS228_5,70.6,0.59522392
casp11,stage_2,T0856,T0856TS436_2,66.04,0.503196889
casp11,stage_2,T0856,T0856TS193_4,66.82,0.512590504
casp11,stage_2,T0856,T0856TS210_1,70.44,0.63944005
casp11,stage_2,T0856,T0856TS349_4,68.87,0.570168251
casp11,stage_2,T0856,T0856TS268_5,70.75,0.568327269
casp11,stage_2,T0856,T0856TS184_1,71.54,0.712741243
casp11,stage_2,T0856,T0856TS216_5,78.3,0.7533489
casp11,stage_2,T0856,T0856TS251_1,74.21,0.5949105
casp11,stage_2,T0856,T0856TS156_3,71.23,0.596556533
casp11,stage_2,T0856,T0856TS335_4,78.3,0.675688764
casp11,stage_2,T0856,T0856TS184_5,71.54,0.821641776
casp11,stage_2,T0856,T0856TS492_4,72.48,0.622168879
casp11,stage_2,T0856,T0856TS300_3,76.1,0.537038136
casp11,stage_2,T0856,T0856TS073_2,76.26,0.613353547
casp11,stage_2,T0856,T0856TS492_3,77.04,0.655498149
casp11,stage_2,T0856,T0856TS251_4,78.62,0.600767459
casp11,stage_2,T0856,T0856TS073_5,65.88,0.496579652
casp11,stage_2,T0856,T0856TS073_4,63.99,0.433996734
casp11,stage_2,T0856,T0856TS145_4,66.98,0.523232177
casp11,stage_2,T0856,T0856TS041_5,75.94,0.48374055
casp11,stage_2,T0856,T0856TS184_4,71.38,0.804563083
casp11,stage_2,T0856,T0856TS216_1,72.01,0.872913191
casp11,stage_2,T0856,T0856TS008_3,71.07,0.568096814
casp11,stage_2,T0856,T0856TS263_4,67.92,0.585625013
casp11,stage_2,T0856,T0856TS349_1,67.14,0.471808314
casp11,stage_2,T0856,T0856TS237_5,64.78,0.427600764
casp11,stage_2,T0856,T0856TS041_4,71.86,0.541918734
casp11,stage_2,T0856,T0856TS237_4,71.38,0.556704144
casp11,stage_2,T0856,T0856TS448_2,63.84,0.343844852
casp11,stage_2,T0856,T0856TS479_3,74.69,0.7125596
casp11,stage_2,T0856,T0856TS420_2,71.7,0.56188802
casp11,stage_2,T0856,T0856TS160_2,65.88,0.581048065
casp11,stage_2,T0856,T0856TS228_1,63.21,0.563760091
casp11,stage_2,T0856,T0856TS212_1,66.67,0.55481684
casp11,stage_2,T0856,T0856TS452_2,78.62,0.712710475
casp11,stage_2,T0856,T0856TS492_2,77.67,0.769606516
casp11,stage_2,T0856,T0856TS237_3,65.41,0.547233773
casp11,stage_2,T0856,T0856TS008_2,76.89,0.681018996
casp11,stage_2,T0856,T0856TS381_1,79.25,0.685814471
casp11,stage_2,T0856,T0856TS420_1,71.86,0.565923448
casp11,stage_2,T0856,T0856TS448_4,63.52,0.394623977
casp11,stage_2,T0856,T0856TS193_3,69.5,0.534901705
casp11,stage_2,T0856,T0856TS268_3,70.13,0.558792807
casp11,stage_2,T0856,T0856TS277_1,79.72,0.759299711
casp11,stage_2,T0856,T0856TS300_5,75.79,0.547373433
casp11,stage_2,T0856,T0856TS448_3,63.99,0.373855458
casp11,stage_2,T0856,T0856TS448_1,64.47,0.373657903
casp11,stage_2,T0856,T0856TS011_1,74.06,0.813230658
casp11,stage_2,T0856,T0856TS420_3,71.7,0.558619046
casp11,stage_2,T0832,T0832TS381_1,16.51,0.214995988
casp11,stage_2,T0832,T0832TS300_5,15.31,0.048010433
casp11,stage_2,T0832,T0832TS110_4,15.19,0.278584349
casp11,stage_2,T0832,T0832TS345_5,14.47,0.303220842
casp11,stage_2,T0832,T0832TS410_3,15.79,0.175835158
casp11,stage_2,T0832,T0832TS251_1,15.67,0.309433608
casp11,stage_2,T0832,T0832TS466_4,16.63,0.151037574
casp11,stage_2,T0832,T0832TS008_2,19.02,0.448382442
casp11,stage_2,T0832,T0832TS479_5,16.75,0.468504285
casp11,stage_2,T0832,T0832TS184_1,13.28,0.436514723
casp11,stage_2,T0832,T0832TS038_5,12.44,0.413991921
casp11,stage_2,T0832,T0832TS410_1,15.43,0.248386256
casp11,stage_2,T0832,T0832TS452_1,16.27,0.231256961
casp11,stage_2,T0832,T0832TS466_1,19.5,0.139044504
casp11,stage_2,T0832,T0832TS335_5,15.79,0.159466606
casp11,stage_2,T0832,T0832TS452_3,15.79,0.185398873
casp11,stage_2,T0832,T0832TS110_5,15.67,0.21941977
casp11,stage_2,T0832,T0832TS268_4,16.75,0.173498312
casp11,stage_2,T0832,T0832TS184_5,24.04,0.302481029
casp11,stage_2,T0832,T0832TS466_3,18.54,0.298311243
casp11,stage_2,T0832,T0832TS041_3,13.04,0.351652879
casp11,stage_2,T0832,T0832TS300_1,13.04,0.1791671
casp11,stage_2,T0832,T0832TS300_4,13.28,0.132538858
casp11,stage_2,T0832,T0832TS277_2,16.63,0.296970172
casp11,stage_2,T0832,T0832TS414_2,16.51,0.200679364
casp11,stage_2,T0832,T0832TS171_5,14.71,0.168457152
casp11,stage_2,T0832,T0832TS228_4,15.55,0.25686797
casp11,stage_2,T0832,T0832TS420_5,13.64,0.162470663
casp11,stage_2,T0832,T0832TS041_1,21.17,0.310247757
casp11,stage_2,T0832,T0832TS499_5,16.87,0.479532406
casp11,stage_2,T0832,T0832TS448_3,13.4,0.216082617
casp11,stage_2,T0832,T0832TS268_2,15.19,0.307345789
casp11,stage_2,T0832,T0832TS381_3,15.55,0.242981992
casp11,stage_2,T0832,T0832TS466_5,15.79,0.13003065
casp11,stage_2,T0832,T0832TS499_1,17.11,0.322116533
casp11,stage_2,T0832,T0832TS216_3,24.28,0.343176301
casp11,stage_2,T0832,T0832TS041_5,14.47,0.120433162
casp11,stage_2,T0832,T0832TS479_4,18.18,0.472730193
casp11,stage_2,T0832,T0832TS145_3,12.56,0.127483657
casp11,stage_2,T0832,T0832TS171_4,14.71,0.18935155
casp11,stage_2,T0832,T0832TS038_1,15.43,0.549228183
casp11,stage_2,T0832,T0832TS454_3,15.19,0.17461725
casp11,stage_2,T0832,T0832TS335_2,16.03,0.190056957
casp11,stage_2,T0832,T0832TS466_2,17.7,0.163708412
casp11,stage_2,T0832,T0832TS335_4,15.43,0.224632689
casp11,stage_2,T0832,T0832TS263_5,13.4,0.260608899
casp11,stage_2,T0832,T0832TS228_3,15.55,0.261158207
casp11,stage_2,T0832,T0832TS381_2,15.79,0.1996571
casp11,stage_2,T0832,T0832TS335_3,16.51,0.250586582
casp11,stage_2,T0832,T0832TS448_5,13.04,0.221141145
casp11,stage_2,T0832,T0832TS022_5,18.18,0.155733848
casp11,stage_2,T0832,T0832TS184_2,22.73,0.483673692
casp11,stage_2,T0832,T0832TS414_1,16.39,0.174241708
casp11,stage_2,T0832,T0832TS011_4,16.27,0.221735527
casp11,stage_2,T0832,T0832TS420_3,14.95,0.252866718
casp11,stage_2,T0832,T0832TS145_1,13.16,0.114101105
casp11,stage_2,T0832,T0832TS414_4,16.39,0.229279109
casp11,stage_2,T0832,T0832TS160_3,15.67,0.265397722
casp11,stage_2,T0832,T0832TS251_4,16.27,0.413495147
casp11,stage_2,T0832,T0832TS436_1,15.55,0.236141927
casp11,stage_2,T0832,T0832TS268_5,16.27,0.284922829
casp11,stage_2,T0832,T0832TS479_1,17.58,0.456347855
casp11,stage_2,T0832,T0832TS277_3,14.59,0.395043522
casp11,stage_2,T0832,T0832TS279_1,13.76,0.064990415
casp11,stage_2,T0832,T0832TS479_3,17.23,0.406798173
casp11,stage_2,T0832,T0832TS011_3,16.27,0.274480439
casp11,stage_2,T0832,T0832TS345_4,17.82,0.334722669
casp11,stage_2,T0832,T0832TS228_5,15.55,0.248002514
casp11,stage_2,T0832,T0832TS448_2,12.68,0.244662086
casp11,stage_2,T0832,T0832TS263_2,15.55,0.278165254
casp11,stage_2,T0832,T0832TS346_1,13.99,0.094503574
casp11,stage_2,T0832,T0832TS492_3,14.35,0.184349995
casp11,stage_2,T0832,T0832TS349_5,14.59,0.202043662
casp11,stage_2,T0832,T0832TS345_1,14.83,0.196162991
casp11,stage_2,T0832,T0832TS251_2,15.19,0.286893452
casp11,stage_2,T0832,T0832TS448_4,13.16,0.250454752
casp11,stage_2,T0832,T0832TS008_5,14.95,0.194150066
casp11,stage_2,T0832,T0832TS452_4,16.27,0.225344979
casp11,stage_2,T0832,T0832TS110_3,15.07,0.178551076
casp11,stage_2,T0832,T0832TS420_2,14.35,0.2121988
casp11,stage_2,T0832,T0832TS171_3,14.59,0.182044298
casp11,stage_2,T0832,T0832TS263_3,13.76,0.289796198
casp11,stage_2,T0832,T0832TS454_1,19.14,0.313432889
casp11,stage_2,T0832,T0832TS038_3,13.52,0.429548782
casp11,stage_2,T0832,T0832TS381_5,15.55,0.197781321
casp11,stage_2,T0832,T0832TS212_4,13.4,0.092778226
casp11,stage_2,T0832,T0832TS038_4,15.79,0.398084542
casp11,stage_2,T0832,T0832TS212_3,15.55,0.129309526
casp11,stage_2,T0832,T0832TS454_2,15.31,0.156234741
casp11,stage_2,T0832,T0832TS212_1,13.4,0.141793967
casp11,stage_2,T0832,T0832TS492_2,13.88,0.161273132
casp11,stage_2,T0832,T0832TS160_5,18.3,0.137954048
casp11,stage_2,T0832,T0832TS349_4,14.59,0.176662128
casp11,stage_2,T0832,T0832TS335_1,16.63,0.254220995
casp11,stage_2,T0832,T0832TS110_2,14.71,0.268283041
casp11,stage_2,T0832,T0832TS277_1,16.39,0.472741809
casp11,stage_2,T0832,T0832TS414_5,15.67,0.207162445
casp11,stage_2,T0832,T0832TS277_5,17.11,0.551346501
casp11,stage_2,T0832,T0832TS038_2,15.07,0.503841661
casp11,stage_2,T0832,T0832TS381_4,15.43,0.223127002
casp11,stage_2,T0832,T0832TS022_3,16.27,0.137881465
casp11,stage_2,T0832,T0832TS300_3,12.92,0.113090351
casp11,stage_2,T0832,T0832TS228_1,15.67,0.268225338
casp11,stage_2,T0832,T0832TS345_2,13.76,0.233306441
casp11,stage_2,T0832,T0832TS251_3,16.27,0.378593101
casp11,stage_2,T0832,T0832TS160_1,15.31,0.286937842
casp11,stage_2,T0832,T0832TS145_5,12.68,0.142284159
casp11,stage_2,T0832,T0832TS454_4,13.76,0.133606612
casp11,stage_2,T0832,T0832TS499_2,19.86,0.198777639
casp11,stage_2,T0832,T0832TS008_1,18.78,0.309878997
casp11,stage_2,T0832,T0832TS410_4,17.34,0.164925289
casp11,stage_2,T0832,T0832TS349_2,14.47,0.125877889
casp11,stage_2,T0832,T0832TS414_3,16.99,0.25737322
casp11,stage_2,T0832,T0832TS277_4,17.58,0.35360418
casp11,stage_2,T0832,T0832TS022_1,13.16,0.125825209
casp11,stage_2,T0832,T0832TS300_2,13.52,0.190669006
casp11,stage_2,T0832,T0832TS410_5,11.72,0.282842752
casp11,stage_2,T0832,T0832TS011_1,15.79,0.506462372
casp11,stage_2,T0832,T0832TS345_3,14.71,0.289768721
casp11,stage_2,T0832,T0832TS479_2,17.34,0.455846344
casp11,stage_2,T0832,T0832TS499_3,24.28,0.397340969
casp11,stage_2,T0832,T0832TS251_5,14.47,0.339223584
casp11,stage_2,T0832,T0832TS237_1,15.19,0.090648424
casp11,stage_2,T0832,T0832TS499_4,18.06,0.312577541
casp11,stage_2,T0832,T0832TS492_5,13.88,0.179118444
casp11,stage_2,T0832,T0832TS011_5,17.46,0.205880831
casp11,stage_2,T0832,T0832TS171_1,14.95,0.187548966
casp11,stage_2,T0832,T0832TS022_4,15.43,0.124738263
casp11,stage_2,T0832,T0832TS228_2,15.55,0.262890987
casp11,stage_2,T0832,T0832TS263_4,14.47,0.309256179
casp11,stage_2,T0832,T0832TS041_4,13.4,0.244712106
casp11,stage_2,T0832,T0832TS420_4,19.14,0.437616112
casp11,stage_2,T0832,T0832TS160_2,11.12,0.18841424
casp11,stage_2,T0832,T0832TS145_4,12.68,0.149717592
casp11,stage_2,T0832,T0832TS268_3,15.91,0.365951133
casp11,stage_2,T0832,T0832TS041_2,17.11,0.149270047
casp11,stage_2,T0832,T0832TS349_1,14.35,0.178298627
casp11,stage_2,T0832,T0832TS349_3,14.35,0.147283658
casp11,stage_2,T0832,T0832TS050_1,14.83,0.220631054
casp11,stage_2,T0832,T0832TS492_1,13.99,0.139638317
casp11,stage_2,T0832,T0832TS022_2,16.39,0.17224755
casp11,stage_2,T0832,T0832TS420_1,18.78,0.297741812
casp11,stage_2,T0832,T0832TS448_1,13.52,0.250113647
casp11,stage_2,T0832,T0832TS410_2,13.04,0.441843769
casp11,stage_2,T0832,T0832TS216_2,13.4,0.497041894
casp11,stage_2,T0832,T0832TS452_5,15.55,0.204027471
casp11,stage_2,T0832,T0832TS133_1,13.4,0.134016477
casp11,stage_2,T0832,T0832TS452_2,15.55,0.165764056
casp11,stage_2,T0832,T0832TS184_3,19.5,0.343404476
casp11,stage_2,T0832,T0832TS171_2,14.59,0.209108036
casp11,stage_2,T0812,T0812TS216_5,17.72,0.132913637
casp11,stage_2,T0812,T0812TS237_1,35.03,0.089123353
casp11,stage_2,T0812,T0812TS041_1,30.77,0.231219159
casp11,stage_2,T0812,T0812TS050_1,29.81,0.339188227
casp11,stage_2,T0812,T0812TS268_1,12.64,0.10440499
casp11,stage_2,T0812,T0812TS041_2,14.56,0.164544049
casp11,stage_2,T0812,T0812TS268_3,17.31,0.126575597
casp11,stage_2,T0812,T0812TS263_4,19.5,0.095716741
casp11,stage_2,T0812,T0812TS210_3,11.54,0.080780337
casp11,stage_2,T0812,T0812TS335_2,37.5,0.200797289
casp11,stage_2,T0812,T0812TS171_5,35.03,0.258860045
casp11,stage_2,T0812,T0812TS251_2,37.09,0.123352283
casp11,stage_2,T0812,T0812TS452_4,38.32,0.218849307
casp11,stage_2,T0812,T0812TS277_5,14.15,0.319615816
casp11,stage_2,T0812,T0812TS011_1,19.37,0.283977133
casp11,stage_2,T0812,T0812TS479_3,12.36,0.145051316
casp11,stage_2,T0812,T0812TS210_5,11.68,0.051263003
casp11,stage_2,T0812,T0812TS171_3,35.44,0.294229976
casp11,stage_2,T0812,T0812TS145_1,10.58,0.085177282
casp11,stage_2,T0812,T0812TS008_3,18.13,0.261545009
casp11,stage_2,T0812,T0812TS263_5,14.42,0.042979792
casp11,stage_2,T0812,T0812TS110_3,11.95,0.145135655
casp11,stage_2,T0812,T0812TS381_5,39.01,0.176621259
casp11,stage_2,T0812,T0812TS300_2,14.29,0.018951945
casp11,stage_2,T0812,T0812TS349_4,20.88,0.203695467
casp11,stage_2,T0812,T0812TS216_4,17.45,0.162743207
casp11,stage_2,T0812,T0812TS184_2,16.9,0.106550545
casp11,stage_2,T0812,T0812TS184_1,13.87,0.129126749
casp11,stage_2,T0812,T0812TS335_5,39.01,0.213786426
casp11,stage_2,T0812,T0812TS454_3,15.52,0.336631935
casp11,stage_2,T0812,T0812TS414_3,39.01,0.18764057
casp11,stage_2,T0812,T0812TS345_5,10.44,0.068963236
casp11,stage_2,T0812,T0812TS448_3,21.15,0.133060438
casp11,stage_2,T0812,T0812TS160_5,19.92,0.117898705
casp11,stage_2,T0812,T0812TS414_2,38.6,0.226078694
casp11,stage_2,T0812,T0812TS414_4,37.64,0.167564176
casp11,stage_2,T0812,T0812TS349_1,20.19,0.215370525
casp11,stage_2,T0812,T0812TS410_3,26.51,0.200320506
casp11,stage_2,T0812,T0812TS452_3,39.84,0.241933139
casp11,stage_2,T0812,T0812TS263_3,18.41,0.127905611
casp11,stage_2,T0812,T0812TS110_5,11.95,0.118017992
casp11,stage_2,T0812,T0812TS414_5,39.7,0.245962559
casp11,stage_2,T0812,T0812TS381_2,38.74,0.228117191
casp11,stage_2,T0812,T0812TS277_4,14.7,0.215779994
casp11,stage_2,T0812,T0812TS145_5,10.71,0.17239556
casp11,stage_2,T0812,T0812TS184_3,18,0.10652249
casp11,stage_2,T0812,T0812TS277_1,40.52,0.478761533
casp11,stage_2,T0812,T0812TS410_5,28.43,0.132168699
casp11,stage_2,T0812,T0812TS038_3,14.7,0.220444106
casp11,stage_2,T0812,T0812TS011_3,18.96,0.215440672
casp11,stage_2,T0812,T0812TS210_4,15.11,0.077961039
casp11,stage_2,T0812,T0812TS212_1,37.5,0.21303962
casp11,stage_2,T0812,T0812TS210_2,11.54,0.059323505
casp11,stage_2,T0812,T0812TS268_4,12.64,0.082394414
casp11,stage_2,T0812,T0812TS008_1,17.58,0.201512539
casp11,stage_2,T0812,T0812TS160_4,26.37,0.230167926
casp11,stage_2,T0812,T0812TS345_1,15.93,0.080859748
casp11,stage_2,T0812,T0812TS171_1,34.89,0.250693985
casp11,stage_2,T0812,T0812TS228_4,37.36,0.324846008
casp11,stage_2,T0812,T0812TS466_1,14.15,0.019506208
casp11,stage_2,T0812,T0812TS171_4,35.16,0.248022775
casp11,stage_2,T0812,T0812TS452_1,37.64,0.223134751
casp11,stage_2,T0812,T0812TS499_5,13.05,0.228422188
casp11,stage_2,T0812,T0812TS349_3,20.88,0.214728565
casp11,stage_2,T0812,T0812TS133_5,10.99,0.11037939
casp11,stage_2,T0812,T0812TS345_4,14.01,0.078341128
casp11,stage_2,T0812,T0812TS184_5,17.03,0.112941673
casp11,stage_2,T0812,T0812TS420_1,12.36,0.059670473
casp11,stage_2,T0812,T0812TS345_2,12.64,0.061772324
casp11,stage_2,T0812,T0812TS110_2,11.54,0.116197119
casp11,stage_2,T0812,T0812TS216_2,17.31,0.24657175
casp11,stage_2,T0812,T0812TS335_3,38.32,0.177955706
casp11,stage_2,T0812,T0812TS038_4,31.18,0.17244133
casp11,stage_2,T0812,T0812TS346_1,33.65,0.202723603
casp11,stage_2,T0812,T0812TS228_5,37.36,0.275977089
casp11,stage_2,T0812,T0812TS263_2,14.29,0.058737567
casp11,stage_2,T0812,T0812TS345_3,11.81,0.081520377
casp11,stage_2,T0812,T0812TS038_2,14.29,0.27698273
casp11,stage_2,T0812,T0812TS479_5,12.36,0.163563495
casp11,stage_2,T0812,T0812TS184_4,20.74,0.351533555
casp11,stage_2,T0812,T0812TS038_1,13.74,0.301845983
casp11,stage_2,T0812,T0812TS499_3,26.65,0.133917957
casp11,stage_2,T0812,T0812TS263_1,12.64,0.115053816
casp11,stage_2,T0812,T0812TS300_3,10.99,0.028687148
casp11,stage_2,T0812,T0812TS479_1,12.5,0.150229755
casp11,stage_2,T0812,T0812TS110_1,28.85,0.103894747
casp11,stage_2,T0812,T0812TS499_2,34.75,0.290916891
casp11,stage_2,T0812,T0812TS381_1,39.7,0.195797136
casp11,stage_2,T0812,T0812TS277_2,33.93,0.278720081
